호선명,역명,4시승차,4시하차,5시승차,5시하차,6시승차,6시하차,7시승차,7시하차,8시승차,8시하차,9시승차,9시하차,10시승차,10시하차,11시승차,11시하차,12시승차,12시하차,13시승차,13시하차,14시승차,14시하차,15시승차,15시하차,16시승차,16시하차,17시승차,17시하차,18시승차,18시하차,19시승차,19시하차,20시승차,20시하차,21시승차,21시하차,22시승차,22시하차,23시승차,23시하차,0시승차,0시하차,1시승차,1시하차,2시승차,2시하차,3시승차,3시하차
7호선,공릉(서울과학기술대),33,0,7202,1407,15554,5546,44318,12809,49297,28380,27571,18919,20267,13207,19280,12699,21211,15607,21521,16908,18904,15818,19732,18263,22420,21979,25058,27115,27602,42464,15383,45124,12128,26278,10732,23206,9573,22318,5585,17740,1047,6584,0,0,0,0,0,0
7호선,태릉입구,81,0,7656,1732,8124,6089,24436,9287,29325,21390,18662,13706,13337,9291,11798,9219,13415,10016,13999,11111,13136,10796,14297,11602,16541,13645,19543,16429,21917,23709,12992,24227,9943,15537,9133,14272,7189,14472,3772,9590,643,4237,9,1482,0,0,0,0
7호선,먹골,36,0,8102,877,14758,4075,43356,5691,51558,14903,28289,10829,17964,9101,15214,10127,16422,11256,16224,12000,14330,12878,13363,16006,14764,18644,16288,24983,18410,40008,11507,40881,8331,23293,7195,20887,5795,20072,2894,13795,612,4405,0,85,0,0,0,0
7호선,중화,5,0,9619,1160,16525,4714,44665,9530,55231,24296,30519,13765,19096,10681,16636,10598,18349,11817,17026,13381,15201,13819,14602,16868,16254,20086,18628,25922,22613,40930,14681,40692,9908,24237,9046,22515,6813,22373,3334,15138,612,4898,1,38,0,0,0,0
7호선,상봉(시외버스터미널),367,6,11767,1935,20470,9043,59173,16596,76315,37484,38874,23552,23738,17636,21882,18470,23996,20985,25010,21763,23299,22109,23404,23575,26911,27770,34100,36939,39631,60573,28267,61226,20791,33663,21068,29856,16968,28025,8504,19745,1765,8771,0,22,0,0,0,0
7호선,면목,24,0,13206,1306,24774,6225,65954,10090,85477,24668,44148,15691,26411,14241,22323,13928,22918,16744,22488,17792,20247,18878,18812,24114,21119,29556,23100,36862,23876,57523,18963,58430,11440,33720,9507,31869,7084,30289,3690,19706,605,6622,0,0,0,0,0,0
7호선,사가정,32,0,12035,2145,22100,11726,56333,13176,73302,28751,41697,17741,26756,16027,23419,17327,25099,18545,24612,18568,22309,20176,21934,26017,24820,29714,28940,37635,28869,60571,21469,58104,15604,34220,13032,30063,10668,29030,5467,17458,1041,6359,0,0,0,0,0,0
7호선,용마산,4,0,5791,795,11212,2925,28850,4444,36595,9990,18788,7010,10590,5713,9374,5215,9743,6281,8397,7020,7289,7196,7615,9025,8245,10956,8606,13226,9163,22432,6162,22613,3768,13473,3151,12453,2356,13604,1232,8421,271,3070,0,0,0,0,0,0
7호선,중곡,0,0,6674,744,13842,6957,36347,11382,53540,21731,30586,12968,18333,10037,16193,9461,16036,10838,15949,11685,14030,11892,14019,14224,18252,16823,18637,20765,17313,33806,12443,33312,8045,19271,6761,18079,4904,17628,2385,11688,545,3687,0,0,0,0,0,0
7호선,군자(능동),58,2,8831,1049,15585,8744,39259,10111,65137,30116,40469,20480,21944,12847,18980,11950,20855,12644,20721,13896,19516,14952,20041,18576,23165,20330,27626,25933,38697,42610,24281,39150,19242,22556,18542,20779,16121,19565,7988,12178,1590,4446,0,39,0,0,0,0
7호선,어린이대공원(세종대),3,0,4161,1479,7716,9574,19969,14812,35813,42922,23228,33304,13033,21308,14789,19005,18230,22382,19073,21578,18883,19228,22755,18660,29984,18012,35866,21157,40262,29508,21169,26082,16975,16297,18216,15403,18600,15355,9731,11270,1852,4413,0,21,0,0,0,0
7호선,건대입구,55,1,4982,900,5416,8662,14372,21594,23670,41079,18375,38355,15267,25883,18092,26193,20064,31230,22386,32813,26282,30378,31170,29496,35524,29972,46763,36694,46447,54883,35301,43252,37592,21172,36022,17189,32640,14752,17105,8525,2972,4471,0,403,0,0,0,0
7호선,뚝섬유원지,18,0,5657,640,9654,4869,23988,6885,35099,14154,22358,10102,11887,8858,10578,10734,10934,10901,11757,12871,11472,13625,12047,15818,14179,18454,16834,25951,18342,35391,14635,30769,15882,19073,18568,16571,17750,14685,9734,8107,1219,2277,0,14,0,0,0,0
7호선,청담,20,0,3113,4508,7964,27729,13196,66245,18821,181443,15470,111237,14453,40965,18356,28349,20036,25067,21762,26476,24591,23476,34672,21636,39888,22287,61164,23848,125844,27053,73628,20200,41604,13194,38442,12315,30762,9407,9728,5831,1383,3856,0,0,0,0,0,0
7호선,강남구청,6,0,2041,1757,4230,12733,7687,33220,10481,122544,9776,102717,10070,37074,12282,24832,14139,20881,17229,23342,20723,19122,26574,17950,27295,18169,39929,19380,96021,22476,57764,16306,36048,10027,34924,8657,28097,6978,11787,4727,2009,2423,0,0,0,0,0,0
7호선,학동,9,0,3491,2303,6228,22244,9791,54074,13918,204607,12773,151917,11702,48981,14754,29142,18668,23937,21461,26183,26224,22749,32014,20460,37185,19888,60197,21942,176541,23397,87749,16575,44947,10647,41208,9297,30707,7543,12920,6036,2217,2503,0,1,0,0,0,0
7호선,논현,25,0,4120,1554,6236,17569,10513,50070,18689,139932,16645,110913,13882,42943,15717,27093,18273,24930,20305,27740,23266,26096,28557,24447,32134,24741,52432,30116,118268,42191,70471,28278,43886,15704,46685,12597,44587,10381,23362,6757,4497,2999,0,0,0,0,0,0
7호선,반포,0,0,1379,731,3797,7069,10066,13255,14180,25050,10503,20562,7208,10962,7307,11912,8968,13238,9795,11323,10137,9933,12659,9642,15830,9761,17834,11347,23008,14030,14528,10367,11401,6480,13347,5663,11064,5680,3296,3191,562,1109,0,0,0,0,0,0
7호선,고속터미널,27,0,1941,2861,3890,24291,11799,43881,22809,67960,29233,48894,29350,36171,32957,34453,35344,33119,35028,34156,35486,32350,42639,27765,47005,26869,64225,29281,71005,34986,46966,23872,45444,13225,42415,11657,32301,6999,12645,4447,1550,1100,0,5,0,0,0,0
7호선,내방,6,1,2648,1898,7928,12358,20371,24154,31602,94529,22726,48368,15728,23770,16525,16506,18155,16594,20148,18988,20151,18948,21558,18084,26539,18785,35800,22880,79728,33301,30957,25298,21125,14980,21390,13053,16480,12165,6176,7518,1127,3297,0,321,0,0,0,0
7호선,이수,28,0,6569,1388,10574,9630,31162,15811,52914,50795,32369,36179,22533,24193,21951,21190,23824,22388,26515,25836,26120,25421,28390,26767,29834,30035,33940,38142,52047,65287,29726,49285,27740,27158,32203,23071,29179,20398,16350,12185,3152,4349,0,120,0,0,0,0
7호선,남성,1,0,6992,966,14206,5274,43910,7124,66554,16726,36294,13857,21006,12320,18216,11580,17762,13150,18071,14438,15720,14345,16062,17780,15480,20622,17033,25833,18583,43768,11715,37433,9887,23074,9440,22593,7405,21156,3734,13408,766,4630,0,2,0,0,0,0
7호선,숭실대입구(살피재),30,1,6747,1088,14035,5494,44085,8364,63860,19946,35377,24092,21426,14573,18955,13828,19979,16499,20789,18466,17442,18447,17405,20029,22713,23382,27996,29467,25304,50047,14758,43636,11097,26741,11699,25799,10813,25127,6063,17950,1280,6042,0,0,0,0,0,0
7호선,상도,0,0,5243,3489,12801,7674,37273,8421,53191,22718,31066,16959,18820,12751,17246,12061,17531,13323,17617,14533,16446,14630,16996,16397,20908,18733,21802,23167,23955,39538,12817,34085,9987,21291,10323,20551,9057,20382,4824,14075,963,4847,0,0,0,0,0,0
7호선,장승배기,33,1,8441,1073,13787,5282,36254,9988,52440,21667,31725,15530,19086,12684,17285,12382,17273,13815,17923,14641,15400,15004,15580,17887,15914,19885,18078,24703,21384,39667,12123,34168,9611,20230,9917,20500,8562,18705,3526,11638,598,4427,1,1,0,0,0,0
7호선,신대방삼거리,33,0,11353,1522,19379,7890,57524,15873,91703,40848,47417,23939,27206,16955,24763,15797,25742,16765,24590,19522,22305,20564,22553,23975,24455,26235,27562,34762,38015,63710,20379,57328,15956,33808,13619,31955,11403,30168,5450,19234,908,7141,0,4,0,0,0,0
7호선,보라매,38,0,6704,2592,7690,10482,22525,21475,34146,49696,19684,17532,13479,10525,13860,10019,14138,11453,13462,11923,14586,11142,14185,11058,18582,13276,21852,17237,39005,29517,15666,25335,10966,14182,10736,13223,8653,12687,3433,7946,584,3034,0,90,0,0,0,0
7호선,신풍,74,2,12318,2538,16155,11335,40138,12591,53827,24307,30456,16340,18652,12796,16526,11976,18025,12469,17690,13856,15607,13551,15747,16468,19052,19822,22854,26442,24303,41828,14400,34005,10460,20385,9205,21496,7014,20337,3258,11688,642,3650,2,638,0,0,0,0
7호선,대림(구로구청),75,1,14196,1193,9770,4486,17634,8734,25694,23154,19900,18932,14733,19457,14409,20567,17230,18257,18655,18108,18755,17167,19718,18016,22359,19351,23236,26956,25580,32748,17742,23365,15121,14922,12961,16985,9351,15051,5409,7145,689,1815,1,0,0,0,0,0
7호선,남구로,49,0,22051,1935,17430,8174,35218,31062,41270,120449,28249,52507,19042,22285,16800,18701,17706,17701,18222,18664,16958,17651,18275,19626,21350,23556,36164,38853,91095,40998,43836,28899,24271,19048,18539,21652,12514,20363,5673,11037,926,3310,0,0,0,0,0,0
7호선,가산디지털단지,1019,3,8828,6147,9999,25510,22543,113387,24524,456549,20261,227799,18635,59882,23436,41862,30283,39332,37015,40045,39950,36071,50161,32485,64845,32702,159961,35066,368567,40625,161624,31186,88836,16982,80816,14180,43764,12616,18970,8427,2615,3236,1,1,1,1,0,0
7호선,철산,6,0,12412,4394,32731,10791,102331,18022,110366,35843,53966,30952,36122,23627,32550,24301,34722,27453,33374,31606,29994,32638,31354,34135,34874,41333,41331,58666,45070,107761,28398,99734,26042,52508,27471,46102,21778,43748,10500,28227,1820,9524,0,0,0,0,0,0
7호선,광명사거리,151,1,26519,6565,38909,14624,104338,19371,128447,32196,65614,28153,41266,25891,36676,28210,39200,31174,39737,33306,35172,34270,34651,41122,37858,49553,43260,63588,42757,105572,30001,94522,24214,51240,19193,50283,13710,45450,6580,27897,1030,8365,0,12,1,0,0,0
7호선,천왕,21,0,7367,1099,15343,5065,46828,7783,57602,13697,27813,9249,16622,6872,14001,8151,14382,10084,13731,10954,11986,11271,12252,13074,14894,15722,14592,19834,15033,37424,8561,37566,6633,20950,4813,19211,3617,17525,1637,11839,297,3772,0,175,0,0,0,0
7호선,온수(성공회대입구),52,1,8941,1399,17392,5453,54914,14375,64741,19875,28064,9319,15943,6978,13966,7019,14496,8127,13193,9742,11122,10502,11740,12381,14083,15596,16492,21228,16462,44981,8539,41307,6580,23798,5762,21871,4200,19367,2130,12265,454,6216,3,1031,0,0,0,0
7호선,까치울,1,0,3966,882,10883,4374,35342,6081,43984,11036,20356,6117,11465,5386,10082,7675,10451,8544,10606,8278,9719,8800,9712,9302,10943,13116,12206,17989,12836,32127,8180,29194,6512,17608,5367,15585,3940,15194,1494,8782,213,2521,0,0,0,0,0,0
7호선,부천종합운동장,10,0,3911,1057,7221,3097,22901,6205,26461,12869,11788,5169,7063,3861,6686,3479,6737,3587,6254,4335,5056,4749,5277,4924,6412,5920,8848,8333,11725,15125,5901,14404,3924,8482,3622,7665,2277,7487,894,4995,113,1812,0,0,0,0,0,0
7호선,춘의,0,0,5462,1558,10853,6355,27176,30428,27368,58567,15893,17629,10513,8515,9770,7272,10780,7566,10457,9196,9738,7687,10292,9339,12275,10464,26458,13978,48327,20696,18674,20809,13403,13673,10159,12241,5465,11633,2244,7519,335,2700,0,0,0,0,0,0
7호선,신중동,8,0,6201,1573,18944,6051,53061,16278,50773,47453,25845,32246,19211,17788,19018,15894,21145,18148,21096,20282,20315,17671,22204,21040,24040,22811,31190,29359,46868,48665,22296,52408,23198,26521,15781,21205,13370,21168,6584,15640,1241,5665,0,3,0,0,0,0
7호선,부천시청,9,1,5793,2147,17154,7223,47839,17496,45020,30688,21533,22209,15489,15261,15897,15740,18136,17717,18053,20375,17431,19271,20060,21161,23231,23087,28931,27065,32050,47192,21595,47997,22057,24675,18863,18741,16202,16586,6284,12843,1040,4374,0,71,0,0,0,0
7호선,상동,3,0,5615,2066,17797,7037,48280,14505,42846,32433,21631,31512,16823,19835,17226,21269,19928,22468,21204,24514,21331,25173,23620,23272,27524,27078,29816,34406,37537,51075,24052,49641,21484,27213,23774,20483,22913,18473,8780,14121,1626,4771,2,221,0,0,0,0
7호선,삼산체육관,23,1,3555,479,11248,2081,27710,3455,25420,7513,12637,6286,8729,5392,7992,5765,8519,7045,8677,7695,8550,7555,9507,6854,10057,9593,8828,11744,8732,18482,4844,18756,3786,11765,3323,10161,2565,9650,1091,7008,340,2297,0,532,0,0,0,0
7호선,굴포천,5,0,7168,634,17418,3683,43022,5826,41588,13463,22193,10355,14051,8018,13022,8595,13947,9346,13485,11236,11637,12252,11781,12135,12953,17498,15120,23105,17042,39040,9941,43447,7762,24649,7186,20784,6139,19249,3480,12463,537,4274,7,786,0,0,0,0
7호선,부평구청,56,0,9304,1165,24739,5973,73784,12565,58848,14222,28458,7682,17415,6664,15648,7134,16068,7703,15044,9880,12605,9976,12431,11757,13856,14750,20191,18805,18691,38744,11298,42173,8224,26250,7382,23024,5816,21439,2516,14503,388,5357,1,1662,0,0,0,0
8호선,암사,16,0,15343,1096,26831,8784,88617,9300,117353,19897,56178,16312,31319,12450,27357,14070,27338,18106,26866,17629,22276,22025,21380,27217,22935,30706,26113,41834,26953,74861,16340,64407,12010,37283,10113,37823,6994,33970,3103,21417,688,5715,0,1035,0,0,0,0
8호선,천호(풍납토성),54,1,12591,1899,20184,12606,52163,20724,74456,36220,42275,31560,24842,23365,24603,23714,25364,26935,27108,30441,25198,29310,26503,35160,29441,40707,35992,50239,43863,84741,29499,69280,25240,36274,20800,34234,16997,29579,8043,18688,1690,6491,2,428,0,0,0,0
8호선,강동구청,22,0,5313,1118,11320,5741,36223,15059,46804,38732,26066,15477,16765,11903,15518,10848,16055,11167,16601,14534,15207,14705,15632,15997,16750,19401,20497,24553,32143,37859,13423,32077,9698,18787,8765,17117,6096,17885,2578,9243,478,3654,0,4,0,0,0,0
8호선,몽촌토성(평화의문),6,0,1942,1341,4047,5345,10924,9010,16311,30134,9641,16021,7165,9302,7412,8115,8042,8695,8123,7959,8148,7895,8951,7941,10327,9180,14451,11305,25250,15656,11158,12180,8163,7828,7561,6739,5851,6986,3067,3654,554,1520,0,0,0,0,0,0
8호선,잠실(송파구청),20,0,1645,2456,4252,10251,9642,30640,14307,85062,11262,48587,10498,31154,13274,35855,16698,37137,21507,36467,26253,33741,32847,34077,38828,33087,50036,35968,74770,47699,45585,30164,42289,14613,39048,11319,32129,8377,11222,4400,1876,1833,1,83,0,0,0,0
8호선,석촌,0,0,3452,768,6415,4245,18848,9109,30349,26029,16095,20576,11227,12936,11889,12184,12944,13705,13478,14927,12530,13703,13524,14985,14510,16079,17395,21032,22422,31699,12613,25487,9589,14963,10385,13982,9293,12018,3732,7725,714,2813,2,226,0,0,0,0
8호선,송파,2,0,3378,819,12285,4603,38229,14337,46490,22094,25111,12414,17049,9093,15644,9258,17739,9970,15424,12894,14092,13334,15629,14269,17394,17595,18239,21447,21689,33664,11140,30805,8101,17739,6182,18368,4623,16778,2204,11215,265,2803,1,265,0,0,0,0
8호선,가락시장,26,0,2660,2558,5471,7021,11488,14879,15557,43762,11716,19298,10910,12845,11451,12157,11388,11383,12062,12596,12445,11569,14000,11526,15261,13894,18780,16260,31498,23245,14743,18036,11686,11825,12997,10328,10257,9085,4656,5673,977,2717,0,652,0,0,0,0
8호선,문정,5,0,2545,2441,7497,10836,26887,42818,36867,184394,22400,80925,18077,30316,18956,19521,19958,19403,22989,21514,25265,18738,28430,20878,29646,21437,53620,24595,140886,35667,50229,30580,31719,17467,29639,14700,24637,15686,8403,8251,1252,2988,0,0,0,0,0,0
8호선,장지,2,0,5882,2086,18974,10142,56881,21780,67975,61185,36387,39317,23077,24868,22609,23856,23447,28850,25427,26209,24196,27832,28615,29072,36117,31448,43345,37233,63741,58729,35155,48813,26364,27320,28369,25392,20363,24568,5814,14537,1036,4959,0,0,0,0,0,0
8호선,복정,3,0,4545,2161,12909,9713,39219,13379,49257,21652,27367,12715,16978,9780,14430,8474,16003,10697,14690,10009,14608,10967,14772,12349,16954,14385,23401,20144,30060,34887,16739,30666,10606,19935,9391,17935,8293,16658,3016,7927,560,1983,0,0,0,0,0,0
8호선,산성,28,0,5359,1500,8838,7740,22241,4387,29517,8796,15634,6584,9170,6355,8274,4875,9063,5723,8615,5861,7979,6287,7602,8944,10536,10587,12402,12847,9124,20353,4988,18330,3791,12378,2754,12426,1812,12424,914,6689,198,2216,0,30,0,0,0,0
8호선,남한산성입구(성남법원.검찰청),29,1,11289,1498,23164,6264,57808,12314,75897,25092,38935,14665,23252,11223,20724,10187,20443,12463,19739,13570,17098,14050,16215,18233,17667,22900,22302,26881,26532,46114,12800,42218,8229,25572,6016,26111,4041,27110,1924,16000,362,5220,0,13,0,0,0,0
8호선,단대오거리,11,1,9990,1854,16860,6201,42265,12364,50030,21746,26606,11131,17486,8508,16286,8574,17192,10383,16404,11005,14404,12081,13847,15967,14795,18919,17348,23230,24837,38985,12531,35594,8594,22960,6521,20584,4626,20368,1941,13030,420,3862,0,202,0,0,0,0
8호선,신흥,0,0,4770,642,6649,2462,14404,3542,18481,7441,11327,6385,7835,5281,8063,6168,8053,7967,7833,9708,8627,9419,8633,10449,9658,11140,10253,13527,9615,19576,6183,17157,5186,10877,4503,9716,3333,8177,1612,5119,303,1749,2,263,0,0,0,0
8호선,수진,0,0,4192,516,6768,3080,15885,4615,22341,13435,13192,8227,10095,7319,9614,7963,11285,6227,10022,10189,9034,10008,10587,8901,12418,10156,12047,10585,10541,16272,6099,14708,5127,8752,4993,8257,3232,8004,1600,5119,204,1732,1,308,0,0,0,0
8호선,모란,6,0,2140,650,3120,2936,10686,4622,13526,8810,7864,6020,7036,5760,7732,6386,9153,6351,9515,6649,9085,6356,9611,6630,11089,8148,11191,7983,11865,10595,7127,7867,5111,4813,4836,4613,4308,3964,2221,2474,707,1470,0,545,0,0,0,0
9호선,개화,13,0,3570,347,17229,4383,44770,5280,33849,8126,17202,4211,12737,3452,9743,4142,8219,4218,7209,4533,6401,5197,6933,6991,8361,7839,11546,10060,11566,17059,5246,22201,3206,11778,2538,8822,1289,8945,556,5318,232,1749,0,95,0,0,0,0
9호선,김포공항,25,0,2238,3188,5463,16659,14639,20505,15420,23663,12041,21679,11249,21469,13406,24147,13848,25135,15504,27623,17164,26066,21080,22752,19337,27690,23516,31558,29115,33444,21280,23754,18975,10894,19092,7064,17176,5708,5583,3683,254,2033,0,175,0,0,0,0
9호선,공항시장,12,0,3254,251,5137,1315,9556,2121,10787,4040,6544,3866,5043,3648,4509,3518,5096,3631,5184,4257,4504,4920,4696,5272,4637,6657,4893,7843,4955,10890,3094,10838,2848,6990,2439,6571,1650,6407,957,4772,184,1696,0,117,0,0,0,0
9호선,신방화,7,0,4956,835,13687,2345,31516,5706,32644,11451,16615,7520,12917,6114,11229,6827,11823,7660,11500,8744,9853,9138,10225,11147,10709,13673,10535,15252,11815,26029,6716,26047,5249,15633,4390,13910,3525,14167,1578,9392,316,3696,0,41,0,0,0,0
9호선,마곡나루,18,0,4146,677,10078,6182,29995,12527,31206,34179,15802,19010,11373,10892,11689,9370,12628,10595,13096,11127,13010,11626,14215,12293,16365,13937,23984,19615,34557,32011,16643,32530,13976,18897,13721,18214,11746,18287,6344,12183,922,4464,0,201,0,0,0,0
9호선,양천향교,1,0,4726,984,10673,9646,30658,10463,31513,31817,17296,12171,12093,7967,12024,7347,13237,9023,13015,9017,11519,10389,12265,11000,15631,11909,19721,16657,28251,25790,11187,27442,7586,17165,7354,17129,4967,17320,2335,11299,458,3721,2,105,0,0,0,0
9호선,가양,76,0,15897,1613,28905,9717,85451,26713,89464,45080,46122,27086,34927,20233,32353,18885,33449,20749,32127,26531,27990,26540,29277,29417,31945,35706,40972,43458,48593,70787,24318,72164,17861,43014,16475,38097,12250,40801,5279,26411,821,9103,0,313,0,0,0,0
9호선,증미,2,0,2500,882,7938,2859,21756,7112,21268,34915,11692,13441,9809,7470,9257,8068,9631,8095,9930,8399,9255,10081,10345,10909,10927,11799,14471,12442,32173,21322,10624,19519,7436,11135,6409,9635,4482,9115,1892,6348,197,2017,0,23,0,0,0,0
9호선,등촌,2,0,5391,1142,14016,4484,38845,7769,46043,20669,23662,12949,18115,11229,18084,10425,18375,12912,16798,14174,15896,15249,15614,17869,17302,19536,18212,23005,20879,40837,10554,38260,8323,20752,7243,19906,5547,17524,2822,11267,578,3422,0,1,0,0,0,0
9호선,염창,12,1,11997,760,29204,5258,82370,8577,91878,24867,47038,13713,28878,11747,24851,11838,25459,14932,24700,16252,19991,18037,18739,22544,20596,26764,23935,37308,29048,69686,15233,70304,11610,41881,10751,39062,8670,41196,4405,27082,799,9123,0,1104,0,0,0,0
9호선,신목동,0,0,2242,322,6893,2200,21058,3727,19731,5782,9415,3721,6674,2875,6088,3066,6216,3510,5342,4598,4870,5236,4793,5043,6054,6098,7517,8188,7645,13794,3668,12804,2680,7820,2451,7343,2064,8971,950,5545,275,1820,0,156,0,0,0,0
9호선,선유도,1,0,2249,1018,5776,4550,20124,11172,22085,38550,10687,16309,7994,7492,8533,6896,9160,6621,8965,8225,8871,7609,9343,7849,10994,10570,18472,11618,35903,19534,13011,16221,7704,9405,7162,8258,5518,8614,2365,5775,418,1823,0,142,0,0,0,0
9호선,당산,42,0,8438,1693,21440,7988,56842,17385,71523,45883,40635,25810,30510,17772,29001,18702,30411,20861,30497,22529,27206,23647,26900,25901,30027,30878,39112,44143,52787,70020,28821,60426,23123,37858,22132,37660,19691,38226,10158,23685,1788,6994,1,256,0,0,0,0
9호선,국회의사당,6,0,1239,1935,2271,11128,4401,47865,7226,160428,8115,65676,10072,28916,14975,21624,18116,20584,19758,24066,23386,17682,27828,14856,33776,13361,61891,15860,131919,17555,43770,10600,28319,6036,31267,5005,19754,4249,6741,2928,1050,985,0,1,0,0,0,0
9호선,여의도,21,2,2601,2360,4690,25697,10198,125257,13827,175073,13266,63624,14960,28409,20748,26363,20643,23798,26434,28332,27432,22237,32724,22026,42661,23272,113397,25234,156558,31552,64262,23411,46798,12436,45621,10330,30397,10804,11506,6165,1802,2399,0,299,0,0,0,0
9호선,샛강,15,1,1136,909,2321,4391,4574,14021,6159,27149,5143,14516,5094,9083,6267,7886,6715,7201,7704,8038,8225,7566,9557,7255,10348,7830,17167,9163,29328,12562,10998,9197,9202,4887,8602,4168,6238,4163,3450,2450,779,938,0,68,0,0,0,0
9호선,노량진,246,3,16121,2785,25540,23562,65893,68289,102722,88449,55559,48584,35419,31801,33769,32986,41063,41105,48336,45219,39958,37312,40544,40904,45592,47247,56779,64712,76996,99597,41405,73270,40556,47387,50589,48116,71223,48263,19959,29869,2160,8908,3,423,0,0,0,0
9호선,노들,21,0,3914,289,6179,1471,18480,2903,22029,4633,12676,5348,9179,4472,7882,4394,8330,4619,8688,5722,6562,5626,6338,6702,6913,7868,7670,9675,7470,16345,4410,14370,3381,9053,3131,8509,3005,8220,1011,5310,240,1614,2,38,0,0,0,0
9호선,흑석(중앙대입구),7,0,3874,1070,6523,5103,20452,12152,25635,19849,17210,16580,14448,12815,14486,13215,15597,14322,16185,14743,15640,14421,17365,15107,18964,15352,24653,21048,20937,29572,13026,25539,11265,15613,10271,13849,9034,14873,4973,11394,1014,3511,2,69,0,0,0,0
9호선,동작(현충원),8,0,1191,356,1919,1744,5893,1792,7832,3819,4291,3070,2961,2418,3265,1791,3497,1866,3268,1988,3157,2152,3377,2346,4123,2301,4388,2923,4471,4657,2482,3557,1831,2372,1719,2261,1298,2584,724,1591,136,1262,2,517,0,0,0,0
9호선,구반포,5,0,637,204,1922,2082,5365,3435,6604,7354,4739,6782,4287,5353,4439,5582,5380,5710,6129,6277,6145,5733,6266,5529,7054,6622,7351,7221,9891,10050,6273,7655,4537,4514,4402,3824,3909,4068,1171,2311,191,872,1,83,0,0,0,0
9호선,신반포,3,0,588,291,2105,3526,5773,6432,8047,9218,6609,6722,4999,4669,4689,3793,4943,4029,5344,5252,4929,4610,5885,4991,7587,5415,7884,6064,9348,8773,5341,7477,3967,4510,3825,3865,3190,3808,1286,2432,222,796,1,49,0,0,0,0
9호선,고속터미널,9,0,2453,1594,5329,16090,16348,22147,21797,33480,16684,35401,14465,38542,16637,46774,20638,45276,24166,44854,27052,47806,31457,48134,35783,50601,39061,53990,40577,62107,34233,46172,31373,30587,28514,23500,21592,21277,8415,12827,1289,3183,0,202,0,0,0,0
9호선,사평,3,0,869,134,3360,1854,9949,4304,11831,7112,7282,3709,5356,3118,5326,2925,5731,4415,5335,5439,4837,5043,5497,6077,7197,6218,7968,7629,8485,10932,4907,8991,3244,5889,2367,5867,1894,5458,790,2987,150,1085,0,26,0,0,0,0
9호선,신논현,0,0,6498,2103,16815,18066,36767,51581,49837,116877,35832,107400,29884,59895,34593,51721,41981,50983,47805,55641,51757,55177,56214,52921,65565,54127,88879,73022,129835,116029,93899,88903,71967,42468,82254,35403,83379,30697,42579,19295,8011,6183,3,1154,0,0,0,0
9호선2~3단계,언주,6,1,1902,989,3394,9113,6445,16003,10470,49433,9320,42358,9986,18604,11653,12430,13353,11109,12691,14317,14511,12693,15982,11125,19186,12937,31959,12992,54081,16518,26961,13453,16111,8527,14416,7503,10529,7533,4782,5274,784,2079,4,122,0,0,0,0
9호선2~3단계,선정릉,3,0,1009,1017,4140,6059,9535,17611,10953,52575,8230,41809,7156,20526,8422,12870,10511,12401,11601,13274,11778,11894,13111,11374,16111,11392,23836,13124,50744,16362,30242,13052,16420,7949,15272,7828,12959,7966,4930,4929,880,2084,0,101,0,0,0,0
9호선2~3단계,삼성중앙,16,1,982,349,2539,3262,6026,10153,6829,38938,6194,26329,5956,9859,6440,7465,7297,7950,8262,7884,8630,8067,9411,7567,11198,8026,16224,9391,38505,11753,19440,10270,10428,6179,9290,5077,6909,4788,2882,3295,557,1063,6,67,0,0,0,0
9호선2~3단계,봉은사,9,0,1776,1420,5473,11617,10683,39754,11292,105628,10487,78032,11212,46389,16679,40990,22662,36591,27661,39707,33168,32778,40579,30283,48016,26501,70525,26743,110274,30838,59681,21858,43181,11125,40231,9495,29799,8387,8653,4891,1344,1459,1,101,0,0,0,0
9호선2~3단계,종합운동장,5,0,1511,325,4547,1815,11165,4478,12459,10081,8482,6976,5772,4660,6255,5189,6946,5668,8481,6635,7194,6992,7471,7054,8634,7987,10442,9904,13227,15706,8114,13133,7307,7597,9024,6911,7765,6352,4246,4657,723,1381,0,69,0,0,0,0
9호선2~3단계,삼전,15,0,3448,423,6566,2151,16540,2917,26115,7815,16092,5960,9654,5182,8214,5080,8768,5594,8684,6702,7548,6885,7417,7489,8168,9635,9303,12712,11392,20929,6994,19539,5597,11945,4255,11409,3737,11560,1817,8453,358,3413,1,403,0,0,0,0
9호선2~3단계,석촌고분,8,1,2135,280,4807,1781,13704,3813,21311,9214,13367,7206,8536,4812,8372,5173,8796,5263,8282,6771,7585,6866,7548,6996,8351,9169,9483,11187,11655,17251,6593,16134,4595,10622,3997,9880,3364,10049,1561,6785,367,2365,0,81,0,0,0,0
9호선2~3단계,석촌,6,1,3102,201,8075,1679,22403,4269,25903,8755,17022,7695,10348,6513,9719,5748,10410,6917,10751,7278,9224,7322,9729,8452,10900,8981,12695,12175,14802,22059,8928,20078,7712,11048,7945,11528,7045,11878,3385,7258,713,2307,2,108,0,0,0,0
9호선2~3단계,송파나루,2,0,1810,262,2931,1683,10023,2413,12889,8048,8606,6073,5556,4884,5270,4802,6201,6093,6395,6360,6364,6336,6499,6461,6374,7413,7615,10088,10607,16195,6158,14155,5279,6848,5416,6132,4122,6024,1953,4301,375,1242,0,27,0,0,0,0
