호선명,역명,4시승차,4시하차,5시승차,5시하차,6시승차,6시하차,7시승차,7시하차,8시승차,8시하차,9시승차,9시하차,10시승차,10시하차,11시승차,11시하차,12시승차,12시하차,13시승차,13시하차,14시승차,14시하차,15시승차,15시하차,16시승차,16시하차,17시승차,17시하차,18시승차,18시하차,19시승차,19시하차,20시승차,20시하차,21시승차,21시하차,22시승차,22시하차,23시승차,23시하차,0시승차,0시하차,1시승차,1시하차,2시승차,2시하차,3시승차,3시하차
4호선,당고개,39,0,6601,15,13907,6297,40130,6966,43040,11941,29024,12560,22427,11778,20253,10614,20474,12681,20675,13400,18882,14578,17828,17790,17213,20595,18257,24102,16600,32502,11731,32888,7596,23638,5831,21465,4528,21171,2020,16024,344,5627,4,544,0,7,0,0
4호선,상계,50,2,11200,116,29091,6789,80664,8504,74518,18485,43380,16498,32448,15026,29243,15039,31386,18823,30171,20829,26439,21885,24322,26018,24857,30563,26107,37739,24897,56079,17001,58613,12092,38492,11118,34243,11549,33188,4381,26813,636,8021,15,934,0,7,0,0
4호선,노원,100,2,10148,521,21529,7437,47793,11323,52869,28548,32054,32365,28371,24733,27774,25187,31307,29170,33480,33501,32676,36091,32643,38151,36150,42113,36455,53759,38115,79092,28732,74712,29726,44677,28193,38756,28872,34410,15345,26983,2568,9314,47,353,0,10,0,0
4호선,창동,1524,59,13614,2555,32257,9572,86028,14803,77775,34325,51594,32700,42233,29340,41836,29496,44807,33463,45106,39640,41165,43142,41023,46595,42725,53136,45986,60157,48330,86162,28774,86201,21811,56366,20753,49088,17898,46667,9257,33943,1345,11938,7,94,0,0,0,0
4호선,쌍문,67,3,19021,979,43952,8888,114228,12250,127223,26699,78099,21704,55502,19767,49461,21179,49903,26211,46610,29166,40934,33392,37476,40876,38601,47872,40927,61425,39747,90710,27304,96157,18974,65074,15661,54922,12231,57135,5989,39046,923,12951,9,134,0,0,0,0
4호선,수유(강북구청),70,6,16786,2896,38314,10283,103311,17060,122487,49147,78588,37365,57084,31818,52782,33712,56889,38269,55964,42359,52577,47754,51038,54868,52621,63986,56733,76726,64363,114775,42326,115218,31802,76072,29356,66450,24963,64385,15145,43520,2235,11422,28,132,0,0,0,0
4호선,미아(서울사이버대학),34,8,8279,1500,17875,4789,43789,10290,53216,29311,34438,18007,24821,15354,23798,16090,25866,18427,26525,19903,24753,20212,23416,23605,23547,27075,26029,31062,28157,42488,17874,39478,12762,25994,10642,24144,8690,22836,3558,15600,547,3897,6,45,0,0,0,0
4호선,미아사거리,29,4,11107,2012,27841,8953,74859,14051,90681,30976,56286,33230,41458,27061,39649,29263,44361,33442,44285,36232,41843,39623,42620,46294,46611,50648,46036,62215,47319,88788,36007,83026,35457,50194,22766,44353,17278,43583,9704,26370,1508,6185,17,100,0,0,0,0
4호선,길음,19,1,7775,1485,23783,6575,70968,10865,81305,25010,45474,22533,32686,19456,29806,20428,32161,23088,32332,26978,29540,27347,28540,29869,29981,33770,34037,42228,33633,62038,22219,58788,16035,38070,12624,34943,10972,37271,5003,24897,669,5699,6,87,0,0,0,0
4호선,성신여대입구(돈암),54,10,4746,1528,15029,5317,42318,12527,53283,30645,35875,27152,28677,23769,29118,24384,33028,29112,35132,33177,35055,33817,35686,34962,39021,39105,43756,48105,48481,64177,33956,58769,29171,37453,30224,32096,29176,31506,14616,21896,2103,5862,16,89,5,9,0,0
4호선,한성대입구(삼선교),37,0,6254,953,10972,5558,27637,13034,38455,23644,26572,23647,20609,17667,20778,16422,23441,17771,24770,20668,23127,19329,22842,21281,24903,22834,28998,27556,30307,34544,17857,31369,13466,21051,13384,18916,11497,20314,5386,13157,825,8243,1,769,1,88,0,0
4호선,혜화,12,2,3337,2021,6615,16521,14863,36805,21894,104388,23052,84221,29482,68643,35418,65596,41373,78240,47532,96525,55146,87714,71160,74269,86576,71890,103322,74990,125458,85180,82829,63665,77067,26133,94722,21143,94710,19169,38693,12927,4878,4829,38,61,0,0,0,0
4호선,동대문,409,1,9067,2397,3747,10850,4827,31268,7140,71873,11586,65392,16895,56177,24379,52000,32103,47196,39492,50570,49825,46802,59665,40052,66499,32005,85040,26007,81322,21795,43995,26226,30220,18632,26258,12972,24874,8243,14119,7729,1670,2017,4,16,0,0,0,0
4호선,동대문역사문화공원,309,4,9460,1299,5505,10687,6658,24279,10671,73736,13112,41082,14981,32529,18170,30844,22407,31136,26177,34449,33470,32405,41044,29732,47270,27086,58977,27826,88597,30690,56432,39013,41907,23562,39516,16891,35846,12986,21072,8960,3508,2712,22,48,0,0,0,0
4호선,충무로,61,3,3045,2485,4474,15578,8922,43007,14370,164399,18939,93747,21576,52510,24747,44313,28730,42657,34703,45067,40022,42613,45488,35954,52667,34672,75988,36753,135326,41108,79197,29012,51823,16561,51548,15052,41179,14047,22044,10087,3962,3084,18,173,0,0,0,0
4호선,명동,53,2,1177,1398,3026,15350,5311,42152,10606,102756,22639,81239,32249,60840,36703,72367,38506,75010,45557,83704,53575,78093,65704,76897,78171,76616,91885,78169,131039,72479,94366,56236,81449,36277,83234,26056,77365,16404,33302,10283,2107,2970,17,108,0,1,0,0
4호선,회현(남대문시장),33,0,2132,862,3776,20622,5979,47634,9144,136224,13618,93367,19802,72207,28436,76695,39122,64720,50859,57191,61158,54821,68974,47438,78573,35705,106254,28486,111645,22589,58061,14748,56402,8570,25451,9756,16192,8099,6856,5285,846,1668,5,102,0,1,0,0
4호선,서울역,157,2,4082,715,5504,12293,10409,31716,15898,86776,13428,47755,13169,28505,15436,28151,16830,32256,17056,33986,16821,33821,18146,37320,20555,40025,33355,43479,63912,43319,27884,36141,17737,26044,16128,23626,12444,19424,5973,11451,847,4237,13,400,0,7,0,0
4호선,숙대입구(갈월),6,0,2501,568,6185,6034,14754,15871,25070,50464,18718,29003,16113,19177,17238,17254,19761,18295,22123,21090,21257,19655,22150,19763,25966,20355,31786,25181,50799,33495,26303,25772,20139,16173,19719,15041,16512,14832,9139,9492,1292,2528,9,25,0,0,0,0
4호선,삼각지,28,23,466,475,1579,3918,4669,8912,6823,23999,5281,11147,4072,7881,4371,7567,5451,7893,6714,7719,6688,6634,6854,6911,8042,7444,10785,9041,21799,11738,9950,8566,7122,5333,6776,4775,5464,4462,2637,3108,342,1183,6,27,0,0,0,0
4호선,신용산,3,0,1109,845,3460,10192,9492,24496,14339,86630,12578,52044,11494,25646,14818,22203,16127,21920,19294,24558,20238,23513,25549,23267,31190,23652,41737,25024,79680,29950,43530,21409,31054,12663,27741,10110,19370,8041,9266,4617,1359,1121,19,16,0,1,0,0
4호선,이촌(국립중앙박물관),65,24,994,601,3595,6125,11120,11556,16730,24122,12147,20894,9348,20448,10986,17159,15471,17753,16859,22415,16951,18675,21206,16658,26883,15106,28237,15518,28198,20003,12476,15919,8666,9716,7831,8774,4325,8350,1936,5225,232,1599,1,23,0,0,0,0
4호선,동작(현충원),14,0,369,127,1176,1638,3924,2376,5535,5156,4029,4026,3062,2957,3345,2687,3699,3124,3642,3698,3382,3656,3845,3902,4342,3903,4786,4471,6202,5637,2932,4584,1997,3340,1973,2770,1491,2549,590,1717,154,766,2,132,0,7,0,0
4호선,총신대입구(이수),46,0,5193,953,14600,7864,39605,14303,56806,39205,37529,32118,28775,25236,29315,25460,31076,29077,32867,32451,32080,33223,32115,37767,31702,43215,35411,51906,43635,75477,28635,60081,24592,33249,22978,30150,20543,27215,11140,16525,1625,4701,21,199,0,12,0,0
4호선,사당,87,0,9310,863,21214,14323,63245,20357,76758,33494,61244,27888,42085,22394,38070,29609,40037,32416,42323,29039,40461,28980,37540,33061,37815,40630,42816,57715,48951,86987,36671,68520,32421,37919,35353,33632,33373,31850,18072,22077,2417,7650,13,937,0,13,0,0
4호선,남태령,4,0,381,92,891,791,2756,2420,4710,4508,3381,1739,2636,1173,2465,1087,2448,1130,2371,1289,2210,1285,1982,1314,2460,1447,4190,1810,4156,2118,1743,2334,1032,1500,740,1312,429,937,187,552,25,271,0,8,0,0,0,0
5호선,방화,3,0,4011,11,9158,2763,26436,4075,23407,10979,13721,6546,11499,5447,10836,5244,11921,6521,11543,7506,10502,8121,9576,9584,9969,11064,9659,12834,10678,18078,5449,20358,3960,13396,3224,11819,2528,12511,1053,7822,174,3054,1,325,0,3,0,0
5호선,개화산,1,0,3505,261,5938,3500,19721,5445,17831,16852,10173,6067,7720,4391,7582,4997,7948,6017,7854,6195,7025,6339,7146,7369,7842,8156,10132,9470,14834,14537,7268,14180,4736,9220,3499,9039,3341,8287,946,5152,123,2031,2,129,0,6,0,0
5호선,김포공항,1,0,339,2581,1848,6861,5979,12295,8601,14138,7966,9795,6622,10446,8920,12816,10234,14927,11949,15066,14405,14975,16621,13809,16052,14587,19990,15018,28048,15121,19763,10648,15663,4909,14416,3194,13201,1990,4669,1048,326,369,5,10,0,0,0,0
5호선,송정,4,0,3573,1407,8290,6029,25308,8139,27337,13397,17966,8616,15001,7669,13521,8056,13313,9021,12614,9632,11593,10814,11215,13114,12608,14778,15481,17757,17486,25165,10664,23883,7177,16091,6855,13877,5826,12886,2946,7684,458,2329,6,33,0,1,0,0
5호선,마곡,1,0,1919,1111,5535,7279,20597,7938,20462,19978,10156,7582,7497,4478,6869,3887,7190,4988,7311,5850,6879,5943,7791,6368,11037,7214,15195,9056,15945,14096,7604,14116,5126,8535,4113,7752,2907,7934,1326,5046,204,1945,0,10,0,0,0,0
5호선,발산,0,0,2952,2813,7758,11308,23782,22293,25655,74529,13895,39709,13499,21328,15583,21985,19495,23581,21594,23351,24183,22326,28113,21299,33628,22992,47010,27067,62202,39924,33812,34800,25909,18351,27158,14572,21430,12901,9010,7622,1176,2893,11,27,0,0,0,0
5호선,우장산,0,0,5388,788,17588,3886,50368,9562,52963,17294,29966,14141,23825,12509,23361,12734,26196,14805,24565,17648,21725,20339,20883,22612,21595,26107,22040,30218,20023,46373,12667,45653,8986,28133,7842,24649,6606,24880,2627,16530,327,4622,2,40,0,0,0,0
5호선,화곡,117,0,18710,1463,33766,8502,102001,11651,132686,25408,68257,23319,44223,18344,42371,19276,42693,21824,40636,25726,36106,30050,33626,36270,35101,45181,36263,59004,38538,99155,24322,94967,17553,59705,15884,51048,12792,50185,5895,31619,743,9276,17,90,0,0,0,0
5호선,까치산,111,0,19978,1007,34062,8471,112430,9797,141060,20523,71677,18573,46728,17809,42200,19652,43856,23531,41238,27754,35551,32365,32972,40852,33107,49183,33490,61701,34297,99715,22797,99774,16832,65270,14415,58227,12050,54394,6265,35568,970,10490,11,458,0,10,0,0
5호선,신정(은행정),38,2,9427,1060,18358,4103,55288,6503,72369,13447,34248,9606,20832,7325,17484,7539,18000,9148,17297,10847,14602,11933,12915,15262,13525,18203,15338,23350,16831,37334,9872,36172,6720,23861,5675,22146,4576,21778,1826,15163,300,4580,4,51,0,0,0,0
5호선,목동,2,0,6103,1137,16966,5662,53656,11962,66145,26051,32741,21361,24699,15933,24723,15372,25431,17613,25093,21447,23454,23447,23413,25879,24137,29741,27364,38302,30852,67002,18125,60944,14083,34389,13788,30698,14587,29538,5984,18290,789,5742,10,54,0,0,0,0
5호선,오목교(목동운동장앞),0,0,4008,1534,12140,7313,42504,19025,51388,68251,28388,52878,22947,33837,25259,32666,29300,35062,31795,38670,33661,37178,37251,37900,42000,41346,48099,48888,71830,74417,42043,58685,42910,29690,33530,25612,29345,24427,10394,15466,1324,4405,7,42,0,0,0,0
5호선,양평,1,0,1993,725,5102,2548,17502,6901,21834,31991,10376,12614,6968,5734,6584,5058,7009,5154,7539,5854,7055,5737,7059,6292,7826,7377,10980,9159,26647,16486,9646,14426,5663,8616,4701,8229,3704,7790,1675,5141,230,1686,0,24,0,0,0,0
5호선,영등포구청,2,0,894,554,1830,1479,6117,3785,8770,16073,4172,8863,3411,4755,3914,3900,3924,3780,4690,4406,4372,4307,4956,4350,5291,4411,6829,4972,13824,8915,6115,5842,3785,3547,3405,3368,2550,2972,1186,1846,236,496,5,5,0,0,0,0
5호선,영등포시장,7,0,2299,949,4326,4487,15205,10588,21897,33074,10676,18198,8912,15606,9811,14908,11519,17088,12547,21575,13443,18909,16702,15227,20938,13905,24882,16036,33720,23685,17201,16734,12541,9854,9980,8677,7487,8113,3566,5321,414,1354,9,16,0,0,0,0
5호선,신길,14,1,1422,368,2656,1780,8349,3809,13706,13005,5309,5833,3071,2895,2865,2567,3513,2904,3603,3617,2926,3230,3129,3421,4163,4221,5632,6610,10009,11272,4349,7780,2519,5325,2618,5759,1818,5895,1130,3776,141,1017,1,12,0,0,0,0
5호선,여의도,15,0,1930,2142,3590,18274,7977,107905,12396,183868,10255,58294,10356,23648,15405,23410,15141,22662,19303,24737,22339,20327,28779,18996,33256,19364,74349,21907,152383,31706,58345,18915,40379,9479,40478,7285,29049,6235,10234,4061,1299,2230,6,45,0,8,0,0
5호선,여의나루,2,0,831,1496,2038,11029,4522,22232,7576,49465,4833,13654,4548,8536,5449,7392,7337,8504,7582,9673,9169,9848,10703,10265,15248,10556,28765,10383,40791,12293,18544,8421,12820,5684,11510,3944,7031,3188,2373,1934,207,769,0,0,0,1,0,0
5호선,마포,12,1,2347,1059,6857,5655,21364,17668,32505,65359,17366,30805,13724,15912,15035,14675,16039,14046,18750,15696,17320,14800,18665,14854,19038,17654,25845,23172,52870,40302,22978,27344,17945,15621,19366,13356,14855,12294,6963,8223,860,2318,3,19,1,6,0,0
경강선,초월,0,0,927,81,3108,687,8351,2674,9328,3758,6617,1548,4590,1364,4319,1601,4029,1876,3684,2180,3304,2338,2721,2961,3158,4116,4076,4505,4445,7839,1912,7081,1436,6313,935,4353,519,5041,243,3854,0,0,0,0,0,0,0,0
5호선,공덕,10,0,1725,784,4153,6269,16507,22244,26774,73984,12581,35099,10873,15236,13392,14724,15467,14289,16808,15429,16974,14464,17873,14372,21053,16383,29278,22004,60884,39232,25322,24741,18211,13096,18811,11406,15602,10636,7204,7106,1060,1836,4,12,0,7,0,0
5호선,애오개,0,0,2025,392,4532,2749,16236,7006,23785,26183,11982,11500,8414,7519,8582,6402,9275,6619,10060,8018,9483,8184,9701,8674,9619,9567,12151,11290,21036,19244,8596,14857,6194,9529,5826,8433,4224,8578,1822,5494,240,2633,4,422,0,6,0,0
5호선,충정로(경기대입구),11,0,906,316,1785,2078,4595,5364,6805,28042,4379,13478,3568,4370,4476,3444,4616,3759,5024,4362,5258,4206,5864,4028,6659,4187,9538,4866,23789,7506,8381,5280,5431,3679,4605,3636,3186,3710,1297,2406,245,713,1,73,0,0,0,0
5호선,서대문,10,0,2212,919,4784,10771,13972,42593,20729,124456,14921,36087,13945,21700,17512,18379,18573,17851,19858,21689,21071,18804,24550,16346,29241,15764,41046,18095,90284,25287,31621,17472,22793,10983,21720,9962,15474,8797,6510,5211,822,1658,2,58,0,0,0,0
5호선,광화문(세종문화회관),2,0,1010,691,2727,23045,8704,75483,13487,259945,12668,96998,14236,48238,21181,49970,26073,48478,36848,54724,43746,46883,55914,40730,73374,38209,105326,41587,203470,49659,89522,28881,63780,11593,71019,7921,47275,5999,17676,3560,2167,990,6,12,0,0,0,0
5호선,종로3가,12,1,1420,424,1970,4646,3127,10918,4916,38508,5813,35022,8226,31825,12057,37907,18047,42116,24326,44205,31134,38354,37025,33998,44467,31639,49559,30404,63767,33862,46276,20478,38289,9818,40294,7158,33660,5670,14807,3827,1864,1317,18,22,0,0,0,0
5호선,을지로4가,0,0,288,258,631,4763,1112,9613,1594,31385,2185,16445,2966,10615,3993,9846,4767,9925,6553,9431,7989,8688,9231,7607,10735,6771,14413,5857,25507,5360,15090,3115,7848,1536,6139,1272,4415,1201,2006,785,282,279,0,5,0,0,0,0
5호선,동대문역사문화공원,1,0,207,250,486,1928,831,7515,1741,28640,1901,9434,2158,3367,2803,2847,2123,2646,2019,3099,2525,2821,3106,2377,3374,2471,7521,2702,18333,2702,8495,2040,4267,1387,3563,1542,2647,1478,1160,1074,206,294,0,5,1,0,0,0
5호선,청구,2,0,1310,234,2382,1471,5535,3236,10271,12807,6584,7327,5163,3613,6349,3598,5365,3735,5769,4346,5592,4253,5521,5050,5913,5399,6720,6643,11730,9171,8277,7645,5147,4948,4181,4724,3030,4749,1575,3089,324,998,5,4,0,0,0,0
5호선,신금호,19,0,2371,367,5406,2062,18122,5417,26326,10069,13913,6767,9719,5837,9105,5252,9469,6320,9520,7064,8483,7472,7731,9481,8266,10486,8634,13277,9949,21804,6867,17511,4969,10838,4157,10022,3233,10174,1264,6776,253,2227,5,25,0,5,0,0
5호선,행당,0,0,3551,750,9415,1986,26780,3824,39826,8257,20571,6662,13627,5278,12577,6057,12966,7427,12110,8469,9793,9108,9631,10689,9334,12632,10226,16220,10319,26528,6991,22307,4963,13974,4109,12730,3726,12958,1202,7543,168,2313,1,11,0,4,0,0
5호선,왕십리(성동구청),28,1,1807,395,2183,1875,5287,4816,8768,16759,5348,9806,4698,6968,5621,7525,6527,8448,7351,9248,7559,9176,8412,9540,9003,9926,10537,12256,14553,17885,9205,12676,7981,6671,9052,5486,7641,4863,3762,3263,566,1867,4,251,0,4,0,0
5호선,마장,0,0,2191,640,4686,3153,13442,5657,19598,14669,11047,9029,8184,7147,8638,7394,10702,7729,9468,7756,9193,7259,9239,7632,9612,8360,10283,10780,11740,16343,7706,13443,5752,8163,5334,7166,4060,7171,1639,4608,196,1425,0,71,0,1,0,0
5호선,답십리,40,0,8333,947,14747,6289,45514,11542,67775,31129,32657,15947,21007,12816,19201,13531,20744,15385,21214,18598,19254,18534,19813,19872,22810,21694,25761,29131,32451,45777,19816,40940,12329,24875,10929,22461,8121,22631,3679,14670,543,4428,9,77,0,1,0,0
5호선,장한평,24,0,5393,855,13821,8935,39323,18153,59051,59417,30717,26062,21962,19339,19363,20316,21047,19882,21765,23394,20835,21447,23446,21960,28006,24329,35123,30215,57049,48043,34555,42784,16257,25782,13279,22763,10575,21890,5275,14720,691,4776,9,210,0,7,0,0
5호선,군자(능동),17,0,6322,564,9236,5582,26591,7044,42450,19041,19075,14613,12791,10453,12366,9988,13630,12022,14218,13564,12940,14500,12696,16727,14264,19444,16924,25590,21831,41399,13835,34998,11314,20194,11278,17857,9729,17198,5181,11997,831,5551,11,1152,0,11,0,0
5호선,아차산(어린이대공원후문),3,1,6814,1017,13359,4541,35178,8298,54906,21203,28872,17823,19323,16104,18650,14769,22087,16957,24049,18355,22586,17328,21403,20150,22238,23349,23455,28559,24490,43790,15421,37857,10883,23506,10357,20777,7483,20042,3256,12968,426,3851,10,58,0,0,0,0
5호선,광나루(장신대),2,0,4068,1387,12466,6346,34747,10305,43278,26330,25206,19409,18455,16000,18448,13563,20080,14716,20801,17095,19225,15908,19278,16519,21273,18660,22920,21936,29046,33049,15569,28494,10971,17914,12037,17067,8631,16569,3200,10609,460,2734,8,24,0,0,0,0
5호선,천호(풍납토성),17,0,6054,1302,9389,10553,23055,16813,30887,31620,21889,33497,21359,25123,25050,27385,28863,29481,31132,32220,32101,33456,35777,34633,39475,36952,44262,42813,52621,58042,38388,50083,35113,27703,27336,24044,22901,21495,11127,13873,1797,4726,31,86,0,1,0,0
5호선,강동,54,1,8913,917,17982,11338,53704,19300,68718,31827,39467,21532,28645,16422,27338,16159,27887,17536,26990,18933,24490,19957,24635,22293,25849,25555,37353,30961,38038,45975,22086,43794,14852,28402,12784,26217,10026,25700,4135,17961,557,7034,7,78,0,3,0,0
5호선,길동,13,0,3738,380,7181,2760,19027,4739,23807,12753,12960,9734,10684,8633,10979,8240,11766,8954,12300,9912,11568,10672,10898,12052,11142,13872,12033,16502,13867,22624,7755,22506,6112,12264,5116,10609,4247,10374,1710,6308,199,2214,6,12,2,4,0,0
5호선,굽은다리(강동구민회관앞),1,0,4947,577,11248,2644,30010,5417,34994,12155,19626,8650,14367,7302,14203,7559,14713,9232,14587,10502,12796,11121,12566,13167,12779,15493,13817,19581,15236,26367,8757,28998,6711,16252,6500,15168,5688,16197,1773,9773,261,3431,1,21,0,13,0,0
5호선,명일,1,0,3270,688,9554,4646,26966,4354,25363,8828,14359,8025,12942,7977,12383,7750,13549,8067,12853,9222,11502,10287,11323,11738,12032,14426,12220,16715,10610,24795,5997,27020,4766,14495,4278,12488,3209,13581,1088,8142,232,2516,2,132,0,5,0,0
5호선,고덕,0,0,3229,1047,9660,4299,27900,8759,25165,13827,14622,12382,13341,10033,13944,10231,16724,9225,14412,12344,14237,12388,15544,12093,15540,12872,17463,15104,14330,25992,8167,26112,6409,14637,5867,12532,5097,12500,2011,8407,187,2372,1,471,0,7,0,0
5호선,상일동,1,0,4807,2130,15536,21310,58560,10336,47705,12687,23607,6356,17153,5567,15127,6566,14965,7713,13946,8201,12489,9490,12848,11580,20315,14269,26807,17766,16890,29187,7340,35594,4744,20847,3545,17778,2198,16179,796,13524,93,3067,2,1002,0,14,0,0
5호선,둔촌동,0,0,2880,331,7189,3972,20794,7546,25454,18528,14502,12458,11028,9645,11122,9472,12617,9987,13293,11220,12753,11846,12657,13049,12873,14876,15467,17991,18737,25588,10767,22470,7679,13281,8098,10857,6240,10745,2696,7592,277,1516,1,9,0,0,0,0
5호선,올림픽공원(한국체대),1,0,747,794,4080,3529,8866,4823,9923,9493,7039,6302,5955,4672,6130,4836,6766,5891,6834,7416,6550,6257,7061,5624,8040,6429,9799,7037,9564,8341,5454,7825,4727,4783,3327,3962,2682,3885,1055,2816,56,928,1,4,0,0,0,0
5호선,방이,0,0,2070,863,5997,3143,15941,6956,15883,21034,10770,11745,8628,7957,8734,7164,9707,8889,10099,10993,9632,9899,10137,10179,10491,12510,13753,15394,18902,18293,10654,18789,8647,9800,9597,8680,11692,7705,2109,5843,236,1977,1,20,0,0,0,0
5호선,오금,2,0,910,294,2780,1660,8069,5014,7876,15150,5194,6106,4213,3545,4211,2918,4561,3425,4957,3833,4326,3815,4509,4100,4974,4448,6833,5200,12037,6748,5021,6967,3465,4055,3097,3735,2312,4137,908,2881,112,1106,2,31,0,0,0,0
5호선,개롱,3,0,3256,850,6537,2724,21238,6380,20035,13171,11510,8972,9675,5936,9665,5695,10907,6838,9907,7747,8737,8283,8943,9563,10493,10934,11502,13488,13136,17929,6550,19346,4806,11197,4407,10347,3302,11414,1178,6602,112,2699,2,27,0,0,0,0
5호선,거여,0,0,3586,447,8294,3538,25875,4744,25358,12542,14606,7925,11313,5652,10341,5647,11035,6616,10923,7663,9395,8372,8356,9833,9870,11196,11737,14240,12809,18951,6142,19577,4556,11947,4061,10766,2680,11235,974,6799,126,2668,1,27,0,0,0,0
5호선,마천,6,0,4821,206,7004,2817,18234,3191,18197,8046,10610,6140,8171,5952,7400,5091,8208,5662,8053,6400,7066,6434,6763,7703,7495,8627,7675,11090,7680,14047,3706,14907,2805,8837,2205,7968,1338,8105,548,5148,87,2308,0,31,0,0,0,0
6호선,응암,1,0,8713,1290,20106,6352,58253,7710,75790,15028,41200,12550,27244,12079,25464,13721,27059,15379,26384,18786,22847,19800,21477,25693,22140,29403,23660,37436,23121,58550,15075,60258,10691,35390,9414,33372,7658,33299,3633,22720,456,7139,8,73,0,0,0,0
6호선,역촌,2,0,1630,313,4209,1724,13964,2758,15029,6899,8664,4507,6273,4186,5976,4333,6126,5132,6611,5099,5635,5754,5178,5773,5195,7765,5607,9221,5243,14040,3156,13861,2285,8088,1972,7716,1725,7351,754,6036,107,1647,2,18,0,0,0,0
6호선,불광,1,0,1372,325,2985,1708,9631,2765,11993,6579,7054,7174,6067,6210,6957,6731,7991,7873,9170,8242,10011,8890,11064,9036,12151,9735,12645,10541,12177,15212,8413,13409,6776,7782,6308,6290,4387,6776,1700,4493,232,1410,5,13,0,0,0,0
6호선,독바위,3,0,1938,209,3539,814,10847,1361,11913,2358,6446,3752,4685,3589,4084,2909,4704,2786,4407,3197,3670,3184,3603,4151,3334,4764,3308,6179,3042,8875,1918,9347,1132,5854,1070,5748,764,5724,458,3988,72,1556,0,7,0,0,0,0
6호선,연신내,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,2,0,3,0,3,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
6호선,구산,5,0,4465,137,8830,1787,24824,4115,31087,5696,17708,5029,12039,4804,12492,5765,13557,6038,11889,6871,10250,7640,9798,8086,10239,10349,9935,11186,9278,15525,6060,16571,4384,9521,3987,7387,3656,7558,1320,5721,226,1969,6,16,0,0,0,0
6호선,새절(신사),0,0,7839,706,15184,4188,43167,6703,54423,13507,29022,9744,20350,8529,19007,9862,19996,11404,19363,13567,16546,14867,15719,17363,16330,21334,16972,25552,16212,39042,10832,38435,7333,24869,6471,21741,4822,23628,2411,15634,445,4652,6,1368,0,6,0,0
6호선,증산(명지대앞),15,0,6459,623,11767,3229,32839,4279,41991,9271,23699,7379,16621,7211,14616,7363,15544,9511,15137,9774,13127,11755,12207,13676,12730,18543,13591,21206,13636,32288,8815,30568,6315,19271,5324,17788,4540,18611,1941,12321,355,3596,2,563,0,0,0,0
6호선,디지털미디어시티,37,0,4465,2016,10308,8028,31177,23398,38304,65325,21808,27960,14883,12516,13719,10412,14810,11616,14283,12735,14069,12927,14440,14246,16636,16059,26033,20828,45824,31418,21295,28415,10984,17499,9671,17295,7380,15652,3849,10608,828,4314,12,360,0,0,0,0
6호선,월드컵경기장(성산),1,0,952,939,2229,2171,6940,3926,9388,10512,5878,7832,5096,7381,6461,8571,7322,10442,8307,11692,10100,11790,11928,11594,13195,10067,12369,9501,12896,11621,7414,10438,5784,5994,5722,5280,5485,4134,1846,2705,359,831,4,22,0,0,0,0
6호선,마포구청,26,2,5721,1972,11194,5981,32810,12059,49365,31774,29722,18404,20580,12593,19038,12295,19648,15080,20072,16529,18458,16119,20373,17673,19972,19514,23271,22618,34218,33000,18117,29259,11673,21065,12091,18524,9242,18277,4348,12658,700,3716,0,69,0,0,0,0
6호선,망원,2,0,4763,844,7974,3964,21797,6687,34944,27214,22053,24667,16896,16950,16736,18784,18847,24419,20840,24776,20410,27554,21895,26991,23399,30878,25700,31543,34874,41892,24175,36124,18613,19345,18088,15216,14777,15769,7124,10397,1117,2895,7,50,0,0,0,0
6호선,합정,16,1,3323,1278,6028,6859,13383,14148,22484,37890,16241,22454,13907,15846,14570,16064,17562,18746,19818,20874,20412,20129,22708,20041,25811,23242,31763,27594,46891,38921,31806,29624,26989,15878,32525,12663,28880,12572,15701,8786,2718,2733,13,41,0,0,0,0
6호선,상수,0,0,3237,818,4473,2927,8141,5535,13507,20329,9076,17738,6746,15216,7646,16660,9647,18021,11678,21496,12666,18443,14063,19073,15865,21178,19938,25978,28349,33159,20399,28486,18923,15369,23652,12305,25536,10115,16331,8123,2645,2273,15,38,0,0,0,0
6호선,광흥창(서강),1,1,2347,1131,5505,4699,14285,13315,21277,34940,14598,18212,11482,12280,13064,10002,14116,10478,13537,11392,12769,10393,13244,10925,14806,11532,18158,13713,29650,19266,14576,16357,9532,10305,9514,9628,7328,8897,2773,6197,381,1858,2,28,0,0,0,0
6호선,대흥(서강대앞),1,0,2056,825,4363,3187,11785,9007,18827,29090,11890,17962,9526,11641,9504,9683,11641,11527,12936,12000,11887,12009,12044,10997,12706,12469,17205,13795,23457,19695,13371,15577,9088,9012,9108,8412,8667,8276,3677,6092,638,1768,6,11,0,0,0,0
6호선,공덕,97,2,4569,1674,7186,7871,17850,25639,25888,88454,18703,42177,16647,21397,19356,18606,20609,19529,22610,19732,22769,19453,25586,19941,28444,21428,40055,25923,77213,37581,35650,28999,26525,16674,26196,14909,21639,14781,11579,10338,1643,4697,5,313,0,7,0,0
