호선명,역명,4시승차,4시하차,5시승차,5시하차,6시승차,6시하차,7시승차,7시하차,8시승차,8시하차,9시승차,9시하차,10시승차,10시하차,11시승차,11시하차,12시승차,12시하차,13시승차,13시하차,14시승차,14시하차,15시승차,15시하차,16시승차,16시하차,17시승차,17시하차,18시승차,18시하차,19시승차,19시하차,20시승차,20시하차,21시승차,21시하차,22시승차,22시하차,23시승차,23시하차,0시승차,0시하차,1시승차,1시하차,2시승차,2시하차,3시승차,3시하차
6호선,이태원,1,0,2444,936,4239,6001,8582,10214,12934,30963,9319,18417,6897,12349,7631,10054,9492,10006,9755,10952,10221,10560,12329,11065,16968,11938,22010,14524,24584,19325,16650,15273,12537,9602,13109,8660,11618,7450,5280,5055,1,700,0,0,0,0,0,0
6호선,한강진,1,0,569,611,1147,7114,3271,18163,4690,36436,3503,25718,2920,13121,3308,11361,3933,9767,4798,12239,5864,8237,8568,9164,15581,9190,21260,12984,29510,16413,20199,10167,14210,3744,18063,2986,15071,2256,3085,1763,1,1431,0,0,0,0,0,0
6호선,버티고개,5,0,767,263,1862,1208,4601,2747,7399,5485,4516,2970,3054,2164,2549,1992,2886,2021,2652,2438,2495,2661,3306,2954,2892,3128,4373,4013,6268,6204,3476,5084,2030,2991,1511,2941,1288,2733,600,1991,1,124,0,0,0,0,0,0
6호선,약수,3,0,1432,276,1651,2265,4722,5702,6961,16772,4587,8021,4035,4403,3640,3929,4208,3935,4431,4335,4534,4401,4886,4115,5917,4731,8374,5669,11947,8430,6027,5617,4449,3214,4575,2656,3747,2757,1602,1768,7,183,0,0,0,0,0,0
6호선,청구,1,0,1691,436,2922,2658,6945,6590,9662,23859,5420,10739,3945,4609,3772,3555,3803,3644,4071,4093,3849,3696,4027,4229,5393,4629,6766,5583,12850,7441,8161,5496,4955,3438,4711,3348,3338,3388,1499,2193,7,297,0,0,0,0,0,0
6호선,신당,132,2,8200,895,5908,5557,6859,16923,9561,40775,9169,21861,7356,12467,8709,8836,10566,7138,8517,7718,9147,6670,10562,6654,14946,7165,16189,8868,25606,11593,14205,17725,11192,9894,11058,6351,9265,6635,4148,9620,4,956,0,0,0,0,0,0
6호선,동묘앞,131,1,4466,752,4310,4445,8261,8962,11045,27017,9422,20300,8570,13969,10701,13059,13610,12352,13312,12919,14624,13216,16303,12875,17897,12358,20967,12269,24916,14532,12752,10732,8470,6608,6788,6346,5413,6497,2320,7069,6,927,0,0,0,0,0,0
6호선,창신,8,0,2574,405,5049,1843,14182,5763,16886,6353,8001,2996,4095,2458,4219,2518,3770,2952,3650,2730,3423,3053,4193,3170,5090,4213,4587,4888,4448,8760,2752,7550,2247,4338,1806,4456,1263,4002,512,2872,1,99,0,0,0,0,0,0
6호선,보문,17,0,3748,925,6868,3436,19864,8685,29319,18589,15017,8968,8551,6218,7805,5993,8437,5998,8985,6413,8047,6566,8017,7120,9827,8827,12027,11968,16405,20142,8921,16813,6068,10428,5764,9510,4683,10138,2597,7820,1,205,0,0,0,0,0,0
6호선,안암(고대병원앞),18,0,2013,1158,2875,7168,7882,15298,10776,36368,9039,29839,10393,19066,11970,15322,12977,14645,13027,19141,14513,14102,18584,12964,23903,11659,33304,14977,30264,18981,17704,15043,16194,9093,17654,8631,16937,9206,8806,7573,3,1171,0,0,0,0,0,0
6호선,고려대(종암),11,0,3354,669,6713,4040,19869,10735,24496,26219,12948,11477,8095,8161,8190,7234,8763,7710,9438,8957,8930,7868,9848,8310,14348,9760,18700,12071,18830,20893,9400,17409,7959,10187,8058,9589,5573,9361,2323,7325,2,191,0,0,0,0,0,0
6호선,월곡(동덕여대),9,0,6462,1011,12860,3815,40284,6726,44466,24212,22117,13880,14135,10069,12714,9433,13495,11707,13260,11481,12016,12336,12442,13608,13389,18655,16999,21540,23496,38566,13002,31668,8904,17816,7632,16311,6045,14403,2586,9838,5,243,0,0,0,0,0,0
6호선,상월곡(한국과학기술연구원),11,1,4821,584,8239,1832,24426,2941,27855,13291,13841,6193,8481,4498,7427,4585,7393,5223,7429,5471,6350,5631,6190,6459,6709,8774,7848,10628,10006,17462,6360,16442,3413,9736,2564,8674,2122,8061,1003,6070,1,191,0,0,0,0,0,0
6호선,돌곶이,42,0,6310,835,12381,3675,32819,5981,37357,16125,18742,11270,11993,9707,10006,8339,10535,9363,11732,10014,12183,9526,10459,11081,11330,12812,13460,17947,14441,29155,9793,26404,6204,14818,6787,11646,6128,12216,2116,8602,0,155,0,0,0,0,0,0
6호선,석계,810,3,8170,2004,20597,5105,50717,7096,55144,13390,27757,9358,18072,9063,15003,10194,15792,11637,15225,12317,13216,14038,12958,16666,13922,21301,14877,28825,14527,49326,11303,46458,8029,24993,7299,21323,6403,19910,3571,13737,60,1190,0,0,0,0,0,0
6호선,태릉입구,16,0,3975,970,7053,2779,18250,3888,21635,7850,9980,6462,6829,4814,6133,5396,6684,6058,6587,6204,6478,7041,6212,7224,6807,9761,7764,12081,8116,21938,5630,19278,4316,10278,3939,9666,3484,8773,1609,7251,1,1275,0,0,0,0,0,0
6호선,화랑대(서울여대입구),5,2,5760,1056,20342,3220,61561,6857,53600,12945,24654,7764,14490,6173,12881,6243,13476,7688,11695,7111,11000,8424,11141,9384,14062,12510,13416,18441,12673,34483,6651,32921,4670,18041,3775,15659,3314,14057,1302,10508,3,1130,0,0,0,0,0,0
6호선,봉화산(서울의료원),6,2,5244,1094,15895,2956,48952,5737,41908,11148,18404,6171,12165,5558,10037,5537,10295,6574,9891,8105,8820,8011,8303,9986,8828,11896,10838,17068,10270,29709,4966,30290,3936,16717,3524,13431,2829,13799,971,9074,4,1034,0,0,0,0,0,0
6호선,신내,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7호선,장암,2,0,1450,178,6121,1554,16887,1088,10596,1884,3650,2117,1863,2403,1621,1463,1770,1519,1982,948,1872,1045,2629,1041,3085,1022,3656,1344,3263,2830,1964,3234,1146,1590,816,858,438,736,165,562,0,20,0,0,0,0,0,0
7호선,도봉산,54,0,4692,859,17585,5584,53307,7982,40379,12542,18976,14597,11184,16152,9348,11901,10294,10905,9928,10564,10182,10683,10066,12110,12375,14558,12443,18951,11530,33366,6432,40614,4264,22762,2663,18893,2107,18587,725,13115,40,2697,0,0,0,0,0,0
7호선,수락산,16,1,9329,792,21631,5661,51885,8594,46472,17452,25777,17314,17574,16311,15754,13785,16239,13555,16900,12427,16004,13268,16494,15461,17863,19213,18880,23633,19557,39797,12590,44626,8169,25850,6897,20441,5134,19360,2031,12643,16,2178,0,0,0,0,0,0
7호선,마들,8,3,9308,1552,22674,4980,59645,7913,51593,10166,25858,8438,17620,8150,15503,9112,15521,10007,13443,10637,12454,11925,12621,14527,12674,17634,12119,22798,11154,39032,7018,42140,5270,22872,3887,19351,3204,18054,1087,12810,7,1594,0,0,0,0,0,0
7호선,노원,35,1,7693,2274,15207,7243,37246,18954,36395,44866,26297,40695,24765,29808,26885,26040,27734,27239,29073,30730,29612,32393,32311,34354,36308,34955,38335,41250,44330,56884,27692,50802,27950,25355,21413,20176,24438,16188,7736,13287,61,1579,0,0,0,0,0,0
7호선,중계,18,1,9165,2171,23340,4992,62934,16393,61630,23755,31413,11765,20541,9261,17363,9367,18943,12610,16238,13230,14325,13214,15564,14710,19456,17672,21622,24592,16483,41041,9128,44575,6845,25248,6366,21052,6202,20375,1861,13769,12,1093,0,0,0,0,0,0
7호선,하계,8,0,7831,1501,23547,6698,69175,17538,69715,24703,35258,17155,24131,13705,22670,15075,22698,17445,21872,20126,21391,18929,23917,21202,27177,25240,26049,32247,24028,53177,14695,56534,11132,29713,11189,25834,9769,24238,2878,16756,6,1267,0,0,0,0,0,0
7호선,공릉(서울과학기술대),16,0,6509,1173,13810,4451,36590,12388,39905,23785,22259,13502,15690,10694,14334,10205,15131,12408,14882,13672,14854,13161,17005,15628,18404,18191,18880,23226,21919,37650,12599,36893,10402,20310,9358,17204,8133,15939,3616,12974,1,661,0,0,0,0,0,0
7호선,태릉입구,132,0,7067,1656,7467,4726,21071,8033,25856,17081,14912,10357,10216,8082,9509,8201,10466,8658,10591,9193,10939,8526,11388,9783,13033,11382,16677,14768,17600,22027,11050,20605,7881,12407,7869,11240,6606,10837,2860,7078,49,3901,0,0,0,0,0,0
7호선,먹골,38,0,7396,717,12971,3182,37570,5141,44193,14047,24040,9051,14140,8100,12342,8419,12954,9128,12622,9755,12042,10676,11005,12961,11418,16521,13271,22197,15341,33880,9935,34830,6791,18794,6080,16102,4340,15343,2017,10215,8,981,0,0,0,0,0,0
7호선,중화,4,0,8648,1060,14140,4427,37363,8117,48193,20921,25342,10808,15516,8180,12921,8505,13906,9392,12662,9714,11746,10784,11777,14003,13731,16986,15144,21567,18221,35822,11504,34620,7522,19787,6987,17233,5260,17328,2109,10976,9,1019,0,0,0,0,0,0
7호선,상봉(시외버스터미널),399,5,10668,1808,18550,7301,52280,14333,68922,31902,33679,19282,19753,13400,17507,13691,18937,14986,18737,16587,17779,16277,18285,19003,22032,23013,28675,31180,31441,55678,21578,52486,16398,28663,16086,24309,12124,21580,5469,15176,39,1643,0,0,0,0,0,0
7호선,면목,16,0,12991,1253,22968,6308,58275,8820,72693,22693,38096,13563,21491,12612,17871,12527,19397,13292,18013,14636,15826,16032,15611,19986,17770,26094,19171,32616,20370,52525,15960,51538,10252,29387,7852,25395,5972,22917,2588,15121,14,1486,0,0,0,0,0,0
7호선,사가정,3,0,10725,1886,20593,7742,50234,12062,64762,25588,36611,14988,21435,14348,18671,13932,20230,14680,19260,15428,18163,16936,17877,21868,19863,25670,23111,33637,24046,56788,17407,50743,12756,28253,10673,24812,8707,22472,4034,13039,7,1579,0,0,0,0,0,0
7호선,용마산(용마폭포공원),3,0,5305,651,10666,2759,23959,3966,29474,9906,15357,5700,8696,4998,6950,4647,6843,4879,6752,5206,5779,5655,5776,7336,7035,9042,7065,11766,7322,20258,4738,18429,2890,10994,2493,10038,1824,9768,866,5993,4,670,0,0,0,0,0,0
7호선,중곡,7,0,5599,611,11779,4078,31208,9556,44847,17304,25578,9696,14050,7505,12339,7210,12020,7985,11218,8557,10545,9496,10419,12197,13693,14006,14418,18061,13430,31272,9140,27475,6430,15593,4994,14199,3928,13397,1679,8822,0,190,0,0,0,0,0,0
7호선,군자(능동),31,0,8831,782,13762,7286,34164,8167,57598,25922,35535,14696,17706,10151,14608,9150,14955,9908,15736,10564,14746,10936,15203,14489,17188,16712,22539,22770,30053,39699,19159,33951,14915,19265,14593,16967,12803,15832,5796,10556,7,547,0,1,0,0,0,0
7호선,어린이대공원(세종대),8,0,3640,1096,6768,9710,16322,14101,29453,37946,18785,21677,11077,15137,11887,14354,11637,14979,13274,15991,13345,15358,17074,14005,21220,13962,30571,17459,32993,25839,17653,21184,13394,12949,13578,11813,13517,11475,6441,8352,19,396,0,0,0,0,0,0
7호선,건대입구,28,0,4324,884,4900,6930,12146,16923,19153,31068,14263,24453,10589,17510,11453,15989,12789,17828,14152,20316,15909,19236,19837,18306,23251,18807,31598,23903,32630,38146,22598,27397,25928,14870,22055,11822,19485,10047,9284,6445,4,3350,1,0,0,0,0,0
7호선,뚝섬유원지,6,0,5131,534,8883,4257,21410,5791,29601,11748,17841,8522,9329,6403,7361,7721,7765,8597,8252,10438,7878,12385,9207,15709,11670,18925,14582,26196,16469,38052,14315,30316,17151,17743,22486,14322,23582,11770,9913,6119,3,426,0,0,0,0,0,0
7호선,청담,53,0,2594,3864,6272,28833,9975,61184,13737,153494,10883,94349,10689,35996,12077,20151,14173,17639,15941,21536,19445,17120,27882,15137,35217,15576,59370,17896,113981,20247,58149,13749,32992,9010,30513,8584,23668,5661,6213,4046,11,2441,0,0,0,0,0,0
7호선,강남구청,7,0,1649,1752,3895,11737,6330,31922,9003,107521,7687,94121,7292,33115,9144,20335,10638,17536,13108,18571,16083,15925,21717,14866,24598,14004,39100,16099,87161,18371,50569,12647,30192,7869,30584,6669,24575,4901,8298,4093,12,410,0,0,0,0,0,0
7호선,학동,1,0,2205,2454,4705,21749,7870,53707,10459,186126,9464,134604,9253,43899,11319,23745,13885,19338,17100,21925,22296,19606,27790,16439,32641,15674,63590,17089,164951,18934,77829,12183,38651,7622,34853,6130,26497,4834,8818,3447,24,273,0,0,0,0,0,0
7호선,논현,25,0,3188,1483,5140,16843,8946,47312,14506,122551,12743,98667,10567,36790,12165,21796,13939,19872,16129,22504,19286,20188,23627,18579,28127,20128,51558,24569,105390,33196,60989,21603,36336,12018,37868,9814,34414,8037,14969,5627,60,542,0,0,0,0,0,0
7호선,반포,0,0,1192,663,3522,6477,8810,12495,11582,21433,7668,16812,5287,8307,5502,8547,6842,8902,7487,8384,7590,7375,9321,7095,13059,7359,14699,8829,18222,11649,12145,7844,9021,4811,10126,4156,8489,3893,2271,2392,10,147,0,0,0,0,0,0
7호선,고속터미널,37,0,1119,2569,2980,21598,9397,37704,15574,52407,17620,33301,16970,22154,18974,19864,19490,18305,20715,21503,20945,20059,28651,15631,31478,15631,48532,16643,50845,20031,30331,13912,29700,8114,27200,8056,23131,4348,7100,2913,24,319,0,0,0,0,0,0
7호선,내방,9,0,2439,1390,6947,10740,16841,23871,26436,80961,17872,41631,12340,18065,12537,13151,13080,12783,15147,15317,15468,13887,17048,14253,21707,15466,34139,18969,70968,28551,25999,20309,17476,11708,17303,10196,12961,9352,4087,5557,4,2762,0,0,0,0,0,0
7호선,이수,20,0,4966,1145,8724,9788,26427,14112,41579,42841,25404,27842,16805,17680,15704,15601,16885,16193,18656,18207,18731,18212,20528,19608,23143,23164,28148,30913,42415,51636,25255,38040,22669,19650,24037,16927,21956,14620,10488,9380,29,806,0,0,0,0,0,0
7호선,남성,8,0,5944,719,12675,4068,38579,6157,56459,13833,29430,10015,16324,8999,13343,9208,13259,9650,13435,10914,12000,11424,11406,13952,11968,16708,13302,22825,14969,40754,9369,31618,7956,18820,7718,17004,5968,15457,2509,10031,22,624,0,0,0,0,0,0
7호선,숭실대입구(살피재),16,1,5865,713,11804,3890,36977,8108,51979,19545,26259,16789,14868,13045,14250,12934,14612,13343,15441,14469,14295,14957,14752,16025,17158,18761,20730,25547,19429,44935,12673,34907,11093,20496,10859,18083,9524,17414,4719,12022,11,1203,0,0,0,0,0,0
7호선,상도,0,0,4414,1447,10627,7733,31494,8068,41265,16758,23597,12434,13797,9477,12047,8640,12072,9565,12131,10541,11122,10613,11746,12640,15074,14042,17700,19991,18482,35244,9752,27154,7685,16045,7540,14550,7712,13783,3601,9138,14,763,0,0,0,0,0,0
7호선,장승배기,16,0,6891,1049,12095,4220,30201,8547,43623,17378,25217,10097,14106,9193,11602,9306,11970,9263,12174,10320,11478,10878,10742,13084,11988,14623,13280,20476,16240,34401,8851,27418,7107,16094,7079,15297,6147,13601,2263,9212,10,709,0,0,0,0,0,0
7호선,신대방삼거리,34,0,10251,1451,17309,7277,50362,13680,78194,32916,40651,18185,21689,12856,18250,11604,19580,12699,18464,14033,16640,15438,17027,18369,20396,21611,22402,30100,29993,57981,15611,47247,12260,27615,10198,24880,8706,22291,3595,15580,18,1094,0,0,0,0,0,0
7호선,보라매,41,0,6426,2196,8008,6817,21885,20119,32413,42626,18536,12791,10673,8157,10540,7610,10634,9025,10133,9174,10694,8737,14686,9690,14943,11151,18023,16670,34049,27859,12294,22437,8533,12503,7918,11360,5787,10405,2263,6927,11,737,0,0,0,0,0,0
7호선,신풍,56,0,10085,1604,14875,7459,37368,10766,45934,19691,24956,10672,14047,8560,11687,8172,12369,8817,12250,9873,11090,10129,11493,12527,13855,14651,16777,23589,18960,37449,10486,28814,7343,16496,6395,16129,4699,15148,1883,8595,9,1804,0,0,0,0,0,0
7호선,대림(구로구청),29,1,11813,1138,8158,4053,14640,6988,19558,17597,14779,12528,9897,11084,9734,10787,10705,10636,11188,10608,11266,10532,12062,11673,13590,12923,14925,19031,17232,21773,10848,14453,8380,9913,7125,11565,5411,10352,2609,4873,18,251,0,0,0,0,0,0
7호선,남구로,21,1,17679,1978,14235,6903,28453,29524,33243,102126,20236,46759,13128,16934,11943,13432,12925,12262,12739,12745,12196,12557,13781,14443,16560,17126,35350,29508,77959,31840,34876,21060,18559,14455,13235,15785,9090,14266,3470,7805,24,502,0,0,0,0,0,0
7호선,가산디지털단지,630,1,6541,5442,8457,23064,20123,120876,21333,394412,16207,216609,15576,56836,20147,34765,24692,31274,29653,32895,34164,29351,43163,27105,60126,25232,170471,27089,324662,32376,138136,23979,75171,13415,62241,10395,35103,10162,11369,6652,113,1025,1,1,0,0,0,0
7호선,철산,8,0,11199,4789,28751,11440,86138,15520,90417,32026,43513,23570,25644,17721,23304,17859,24135,19572,23523,22075,21463,23402,22681,26340,26972,32534,33142,50145,34091,92796,21215,79077,18710,38658,18838,33167,16384,30939,6796,18325,95,3516,0,0,0,0,0,0
7호선,광명사거리,136,0,23628,5467,32756,12460,83541,16476,100273,27706,50498,21526,29578,19648,26213,21252,27641,23115,27817,24184,25387,25430,25002,31424,28910,37693,34091,52871,32678,88362,22640,72169,17341,39575,13852,33304,9943,29931,3677,17530,57,3008,0,0,0,0,0,0
7호선,천왕,61,0,7162,949,15319,4658,43376,7603,52222,13002,25307,6761,13124,6047,10750,6458,10966,7786,10758,8206,9527,8694,9993,11035,11484,13805,11484,20116,11838,38016,6708,34881,4883,18130,3864,15816,3202,13501,1091,8745,35,1338,0,0,0,0,0,0
7호선,온수(성공회대입구),104,1,8179,987,16040,4190,49167,12280,57646,16689,23170,7243,11497,5743,10148,5656,10510,7551,10019,7448,8564,7880,9151,9850,12905,12467,13464,19603,13836,41262,6564,34954,4730,18615,4489,16340,3117,14185,1395,9981,17,3919,0,0,0,0,0,0
7호선,까치울,1,0,3794,993,10462,3857,30634,5286,37026,9732,16603,4448,8398,4523,7444,5488,7633,6318,8079,6235,6951,6288,7481,7361,8470,9976,9708,17204,9952,27782,6192,24909,5061,14269,4230,11857,3070,11834,1035,6750,0,13,0,0,0,0,0,0
7호선,부천종합운동장,17,0,3573,1060,5929,2722,16468,5255,19302,11185,9521,4471,5479,3345,5099,2812,4690,2799,4264,3408,3830,3309,3989,3810,4771,4594,6997,6945,9925,12405,4310,10905,2766,6523,2231,5347,1575,4895,576,3466,1,27,0,0,0,0,0,0
7호선,춘의,0,0,4894,1314,9397,6066,23016,24745,23520,47401,12498,16991,8492,7204,6982,5628,7354,5727,7871,6782,7836,6281,8365,6911,10850,8026,25161,10477,39956,18736,13543,17176,8805,10705,7035,9686,4027,7915,1329,6022,2,38,0,0,0,0,0,0
7호선,신중동,7,0,5483,2128,16428,5931,44574,14359,42104,42906,19980,25129,13717,13662,13585,11156,14221,11785,14125,13944,14283,13420,15222,14552,17728,16969,24096,22644,40899,40621,17541,42340,18071,19358,10987,16216,9253,14633,3866,12529,4,373,0,0,0,0,0,0
7호선,부천시청,12,4,5765,2168,15690,6063,42568,13845,39620,24042,17452,17876,11657,10758,11424,9645,12154,10504,12118,12469,11852,12413,13382,12257,16321,15333,20262,18961,22651,37995,13982,37565,15352,18354,10077,14240,8257,12238,3003,9351,15,907,0,0,0,0,0,0
7호선,상동,5,1,4188,1846,15751,5101,39032,10965,35317,26126,16018,22773,11175,13150,11614,12521,13101,13850,13229,14748,12895,15194,15154,14723,17501,16850,20903,23327,26826,41055,15901,36471,13737,19615,15238,14468,14320,12250,4670,9004,24,1494,0,0,0,0,0,0
7호선,삼산체육관,11,1,2792,236,10174,1105,22992,2964,21233,5456,8872,2653,5460,2305,5108,2469,5039,3129,4533,3384,4251,3688,4423,4420,5638,5291,4774,8356,4727,16904,2574,15182,1889,9029,1612,7044,1320,6616,635,4372,9,1148,0,0,0,0,0,0
7호선,굴포천,6,0,6490,530,14827,2862,34834,5287,34648,10882,17437,7491,10146,6079,9328,6054,9367,6914,8795,8079,8179,8273,8075,9257,9327,11083,10254,17950,12253,34734,6867,34026,5108,19306,5375,14705,4221,13095,2224,8028,41,1778,0,0,0,0,0,0
7호선,부평구청,39,0,8114,757,21577,5244,63003,9384,51265,12947,22639,5821,12184,4823,10553,4912,10793,5848,10031,6721,8687,7164,8749,8379,9893,10744,14722,16446,14548,32683,7870,37555,5942,21319,5129,16432,3633,15438,1274,10512,1,2222,0,0,0,0,0,0
8호선,암사,13,0,13495,1082,26229,6538,80927,8869,102022,16944,48618,13044,24197,11048,20514,12247,20854,14033,20848,15196,17697,16778,16469,21749,18084,26749,20036,38059,22757,69858,13089,55874,9764,33068,8226,27563,6003,26684,2168,15371,1,2085,0,0,0,0,0,0
8호선,천호(풍납토성),33,0,11026,1638,17775,10902,44271,16170,60199,30829,34338,25382,18568,17441,17718,18679,19121,19317,19587,22330,18695,22425,19386,26923,21858,30821,26501,43119,32209,71612,20864,52887,18526,28063,15106,25155,11947,21761,4771,13722,22,2256,0,0,0,0,0,0
8호선,강동구청,28,0,4820,869,11008,4693,30789,13891,39795,34506,21280,13790,12500,9355,11406,8363,11210,9569,11668,10556,10973,11068,11379,11886,12917,15789,16591,19590,26537,34366,10122,27797,7376,15422,6813,13501,4892,12787,1605,7097,5,848,0,0,0,0,0,0
8호선,몽촌토성(평화의문),4,0,1496,1218,3177,5606,9173,8798,12962,24935,8074,11718,5311,6877,5154,5756,5573,5633,5765,6072,5989,5567,6786,5764,8819,6634,12576,8322,19848,13213,8395,9481,6029,6229,5699,4890,4156,5072,2156,2352,1,279,0,0,0,0,0,0
8호선,잠실(송파구청),7,0,1408,2220,3997,9120,7943,26884,12945,71181,9516,39216,8552,19193,10528,21431,12276,20315,14292,23145,17461,21085,21597,22341,25361,21446,37370,26138,58531,35684,33015,20246,29193,10704,24668,7891,19294,6157,6395,3327,12,843,0,0,0,0,0,0
8호선,석촌,1,0,3271,580,5320,3849,16334,7734,23219,21345,12795,15832,8572,10096,8125,9703,9171,9900,9386,10863,8754,11074,9336,11539,10815,13376,13380,16694,18829,27455,10260,19757,8175,11154,8414,10022,7160,8247,2648,5814,10,629,0,0,0,0,0,0
경부선,당정,18,0,3492,1054,10638,3145,25084,8064,20872,16190,10059,4906,6913,3645,6835,3766,6577,4306,6204,4814,5807,4851,5746,6114,7239,7356,10901,11154,14789,17792,6250,18277,4958,11568,3724,9761,2981,8722,1212,6820,91,1280,0,1,0,0,0,0
8호선,송파,6,0,2758,526,9685,4297,30134,11842,34722,18488,18628,9897,11841,7182,11057,6804,11126,9045,10833,8231,10739,9338,12018,10368,14263,13097,13615,17192,16978,29006,8658,22952,6268,12916,5176,12333,3551,10010,1400,6592,10,765,0,0,0,0,0,0
8호선,가락시장,37,0,2744,2253,5276,6956,9545,13443,12728,36878,9373,18170,9193,11953,9117,9868,8859,10359,9681,9396,10205,9948,11725,10280,12883,11474,16701,13317,27557,19318,12224,15054,9721,9573,11078,8001,8646,6370,3439,4061,14,2111,0,0,0,0,0,0
8호선,문정,4,0,2505,2627,6534,10471,22218,40367,30493,159815,18738,79540,14135,24261,14613,17715,16126,15021,18351,18869,21160,16113,24229,17172,26494,16803,58802,21592,123166,30758,43779,25207,26813,14354,24282,11546,18998,10735,5388,6570,12,116,0,0,0,0,0,0
8호선,장지,1,0,5040,2117,16271,9244,48827,22750,54715,47850,27518,32656,17043,17763,15321,19684,17270,19328,18767,19596,17707,19442,20470,21344,25709,23208,33771,31506,48320,50146,27275,36312,22518,19834,20402,17321,13987,15616,3512,10083,1,274,0,0,0,0,0,0
8호선,복정,7,0,3862,2261,10569,9127,30720,12369,39394,18640,22180,11195,12293,7723,10067,7056,10346,8966,10441,8332,10383,9010,11013,9537,13877,12026,21645,17821,25106,30894,15764,24947,9547,14331,7451,13285,6998,12133,2377,5870,4,686,0,1,0,0,0,0
8호선,산성,8,0,4659,695,7118,4451,18342,4538,22490,12218,12365,7055,7267,6247,6618,4550,7003,4726,6571,5160,6746,5077,7198,7260,10155,7934,11398,10964,7720,16740,4197,15431,3162,9745,2534,9028,1465,8374,688,4493,1,718,0,0,0,0,0,0
8호선,남한산성입구(성남법원.검찰청),26,0,9953,1345,20076,4665,48874,11051,62091,25145,30823,19514,18213,11577,16927,10461,16726,11785,16321,14303,15521,11835,15525,15699,17886,17722,21258,24538,23695,40315,11499,35624,7391,21051,5894,20127,3837,19488,1484,11385,1,1880,0,0,0,0,0,0
8호선,단대오거리,12,0,8529,2277,14657,6246,33933,10509,40226,17977,20708,9111,12956,7082,11638,7262,12054,8316,11764,8770,10631,9974,10857,11803,12895,16326,16616,18649,21044,32569,10618,28329,6747,17379,5352,14446,4033,14045,1401,8762,3,1326,0,0,0,0,0,0
8호선,신흥,0,0,4198,708,5621,2493,12546,3174,15426,6371,9237,5037,5766,5094,5851,4749,6059,5292,5815,5821,5989,6724,6550,7273,6608,9615,7548,10183,7410,15817,4742,13162,3931,8459,3017,7547,2355,5982,976,3897,7,532,0,0,0,0,0,0
8호선,수진,2,0,3846,480,6072,2293,15254,3021,20520,9245,10548,4800,6984,4237,6331,4743,6721,4311,6557,5806,5531,5756,6201,7060,7677,7298,8205,8761,7463,13903,4264,12200,3381,7644,2572,6660,1837,6211,780,4077,5,556,0,0,0,0,0,0
8호선,모란,1,0,2121,746,3152,3006,8991,4341,11244,7472,6576,4887,5541,4887,6156,5282,6368,4600,6821,5476,6969,5272,7986,6121,9928,5543,8756,7011,9699,8819,5879,6128,4075,3500,3796,3587,3210,3101,1700,1896,5,545,0,0,0,0,0,0
9호선,개화,7,2,1832,381,5499,2363,11842,3307,7751,5328,3370,2436,2331,1779,2034,1947,2177,1942,2098,1814,2062,1661,2477,2120,3560,1977,4971,2707,6159,4701,2719,5146,1505,3120,1703,1947,566,1777,200,1111,0,138,0,0,0,0,0,0
9호선,김포공항,27,0,1422,1348,3558,9634,8528,14959,10606,20386,8314,17353,7693,14958,9043,17497,8930,17598,12033,20221,12513,19106,13214,17049,12792,20598,17262,21941,19548,24517,15310,15252,14402,7444,13253,3625,9576,2721,790,1704,8,833,1,1,0,0,0,0
9호선,공항시장,2,0,2850,163,4532,1189,9008,1649,9211,3592,5230,2754,3984,2800,3769,2847,3803,2973,3709,3489,3576,3601,3822,4353,3621,5238,3835,6223,3852,9511,2643,9667,2078,5788,1852,4912,1377,4745,661,3452,1,406,0,0,0,0,0,0
9호선,신방화,4,0,4507,687,11078,2190,27137,5072,24868,10688,13031,5526,8592,4374,7760,5455,7947,6449,7849,6824,7960,6768,8786,9102,8588,9840,8333,12624,9262,22986,4950,20358,4088,11192,3605,10303,2799,9788,958,6371,0,109,0,0,0,0,0,0
9호선,마곡나루(서울식물원),8,0,3474,653,9104,5390,26925,10678,26885,32130,12067,16960,8451,9391,8692,7790,9925,8766,10731,8998,10239,9680,11186,10282,13318,11775,22248,18301,31737,29954,15015,27877,12006,15584,12356,12825,10543,13116,4449,9321,35,778,0,0,0,0,0,0
9호선,양천향교,2,0,4273,892,8841,5136,26904,10123,26576,32365,13531,15642,9658,7858,9314,7550,10742,7957,10140,8259,10109,9538,11011,8825,12605,10462,17180,14898,26867,23629,11299,23531,6933,14495,6280,11988,4708,12126,1696,8987,3,116,0,0,0,0,0,0
9호선,가양,69,0,14696,1657,24570,9867,72267,23813,71618,39157,38092,24420,26206,14553,24666,15861,25304,16096,23467,19328,21135,20956,23116,23059,27083,28615,34502,35612,41342,65340,20807,58138,13958,33460,12180,30995,9188,28803,2690,18876,7,1088,0,0,0,0,0,0
9호선,증미,1,0,2102,816,6938,2502,19782,6976,19614,31359,9829,11106,7389,6334,7395,5751,7183,6079,7433,7053,7388,6962,7742,8370,8369,8236,12362,10078,28399,18868,8402,17469,5398,8284,4928,7351,3516,6466,1254,4271,0,113,0,0,0,0,0,0
